report_date,ticker,display_name,currency,price,pnav,fwd_pe
2025-01-20,ODFB,Odfjell SE,kr,121.4,0.63,3.3
2025-01-20,SBLK,Star Bulk Carriers,$,14.7,0.54,5.0
2025-01-20,SNI,Stolt-Nielsen,kr,287.0,0.51,3.6
2025-01-20,STNG,Scorpio Tankers,$,52.8,0.68,5.7
2025-01-20,TNK,Teekay Tankers,$,43.6,0.69,4.7
2025-01-20,TRMD,TORM,kr,148.0,0.89,4.6
2025-01-21,AWILCO,Awilco LNG,kr,4.4,0.62,
2025-01-21,BWLP,BW LPG,kr,141.4,0.75,6.5
2025-01-21,DHT,DHT Holdings,$,10.8,1.09,8.1
2025-01-21,DIS,d'Amico International,€,4.1,0.49,5.6
2025-01-21,ECO,Okeanis Eco Tankers,kr,269.0,0.97,6.1
2025-01-21,FLNG,Flex LNG,kr,286.0,0.94,11.9
2025-01-21,FRO,Frontline,$,17.4,1.06,7.3
2025-01-21,GLNG,Golar LNG,$,41.8,1.01,24.3
2025-01-21,HAFN,Hafnia Ltd.,kr,58.9,0.81,5.1
2025-01-21,HSHP,Himalaya Shipping,$,5.0,0.61,4.0
2025-01-21,INSW,International Seaways,$,38.5,0.68,5.9
2025-01-21,LPG,Dorian LPG,$,25.2,0.75,6.4
2025-01-21,ODFB,Odfjell SE,kr,120.4,0.63,3.3
2025-01-21,SBLK,Star Bulk Carriers,$,14.7,0.54,5.0
2025-01-21,SNI,Stolt-Nielsen,kr,288.0,0.51,3.8
2025-01-21,STNG,Scorpio Tankers,$,52.8,0.7,6.1
2025-01-21,TNK,Teekay Tankers,$,43.6,0.68,4.9
2025-01-21,TRMD,TORM,kr,143.0,0.9,4.6
2025-01-22,AWILCO,Awilco LNG,kr,4.3,0.61,
2025-01-22,BWLP,BW LPG,kr,135.0,0.71,6.3
2025-01-22,DHT,DHT Holdings,$,10.3,1.05,7.6
2025-01-22,DIS,d'Amico International,€,4.0,0.48,5.2
2025-01-22,ECO,Okeanis Eco Tankers,kr,257.0,0.94,5.5
2025-01-22,FLNG,Flex LNG,kr,286.0,0.94,12.0
2025-01-22,FRO,Frontline,$,16.4,1.02,6.4
2025-01-22,GLNG,Golar LNG,$,41.6,1.0,24.2
2025-01-22,HAFN,Hafnia Ltd.,kr,57.5,0.75,5.3
2025-01-22,HSHP,Himalaya Shipping,$,4.9,0.6,3.9
2025-01-22,INSW,International Seaways,$,36.9,0.65,5.4
2025-01-22,LPG,Dorian LPG,$,23.7,0.71,6.0
2025-01-22,ODFB,Odfjell SE,kr,118.8,0.62,3.2
2025-01-22,SBLK,Star Bulk Carriers,$,14.7,0.54,5.0
2025-01-22,SNI,Stolt-Nielsen,kr,284.0,0.51,3.8
2025-01-22,STNG,Scorpio Tankers,$,47.8,0.63,5.4
2025-01-22,TNK,Teekay Tankers,$,41.2,0.64,4.4
2025-01-22,TRMD,TORM,kr,140.0,0.86,4.4
2025-01-24,AWILCO,Awilco LNG,kr,4.2,0.59,
2025-01-24,BWLP,BW LPG,kr,132.3,0.71,6.2
2025-01-24,DHT,DHT Holdings,$,10.9,1.09,8.1
2025-01-24,DIS,d'Amico International,€,4.0,0.48,5.2
2025-01-24,ECO,Okeanis Eco Tankers,kr,264.0,0.93,5.7
2025-01-24,FLNG,Flex LNG,kr,295.0,0.95,12.5
2025-01-24,FRO,Frontline,$,16.9,1.0,6.6
2025-01-24,GLNG,Golar LNG,$,40.5,0.99,23.2
2025-01-24,HAFN,Hafnia Ltd.,kr,58.9,0.75,5.5
2025-01-24,HSHP,Himalaya Shipping,$,4.9,0.59,3.9
2025-01-24,INSW,International Seaways,$,37.0,0.64,6.0
2025-01-24,LPG,Dorian LPG,$,24.2,0.71,6.2
2025-01-24,ODFB,Odfjell SE,kr,116.2,0.6,3.3
2025-01-24,SBLK,Star Bulk Carriers,$,14.8,0.55,5.3
2025-01-24,SNI,Stolt-Nielsen,kr,284.0,0.51,3.7
2025-01-24,STNG,Scorpio Tankers,$,47.7,0.63,5.9
2025-01-24,TNK,Teekay Tankers,$,41.1,0.64,4.4
2025-01-24,TRMD,TORM,kr,142.0,0.86,4.3
2025-01-27,AWILCO,Awilco LNG,kr,4.5,0.64,
2025-01-27,BWLP,BW LPG,kr,128.8,0.71,6.0
2025-01-27,DHT,DHT Holdings,$,10.8,1.1,8.0
2025-01-27,DIS,d'Amico International,€,3.8,0.46,4.9
2025-01-27,ECO,Okeanis Eco Tankers,kr,251.0,0.92,5.4
2025-01-27,FLNG,Flex LNG,kr,282.0,0.93,12.2
2025-01-27,FRO,Frontline,$,16.0,0.98,6.3
2025-01-27,GLNG,Golar LNG,$,40.1,0.96,24.7
2025-01-27,HAFN,Hafnia Ltd.,kr,56.7,0.75,5.3
2025-01-27,HSHP,Himalaya Shipping,$,4.8,0.57,4.2
2025-01-27,INSW,International Seaways,$,35.8,0.63,5.8
2025-01-27,LPG,Dorian LPG,$,23.6,0.71,6.1
2025-01-27,ODFB,Odfjell SE,kr,113.6,0.59,3.2
2025-01-27,SBLK,Star Bulk Carriers,$,14.8,0.55,5.3
2025-01-27,SNI,Stolt-Nielsen,kr,278.0,0.5,3.6
2025-01-27,STNG,Scorpio Tankers,$,46.5,0.61,5.7
2025-01-27,TNK,Teekay Tankers,$,40.0,0.63,4.3
2025-01-27,TRMD,TORM,kr,136.0,0.84,4.4
2025-01-29,AWILCO,Awilco LNG,kr,4.3,0.63,
2025-01-29,BWLP,BW LPG,kr,131.1,0.73,6.1
2025-01-29,DHT,DHT Holdings,$,11.0,1.1,8.2
2025-01-29,DIS,d'Amico International,€,3.8,0.45,4.8
2025-01-29,ECO,Okeanis Eco Tankers,kr,257.0,0.95,5.6
2025-01-29,FLNG,Flex LNG,kr,284.0,0.94,12.2
2025-01-29,FRO,Frontline,$,16.4,0.98,6.5
2025-01-29,GLNG,Golar LNG,$,39.0,0.94,22.3
2025-01-29,HAFN,Hafnia Ltd.,kr,56.9,0.76,5.3
2025-01-29,HSHP,Himalaya Shipping,$,4.5,0.56,4.0
2025-01-29,INSW,International Seaways,$,36.3,0.64,5.9
2025-01-29,LPG,Dorian LPG,$,24.2,0.73,6.3
2025-01-29,ODFB,Odfjell SE,kr,117.0,0.59,3.4
2025-01-29,SBLK,Star Bulk Carriers,$,14.9,0.55,5.4
2025-01-29,SNI,Stolt-Nielsen,kr,306.0,0.55,3.9
2025-01-29,STNG,Scorpio Tankers,$,46.4,0.62,5.9
2025-01-29,TNK,Teekay Tankers,$,39.7,0.62,4.5
2025-01-29,TRMD,TORM,kr,137.0,0.85,4.5
2025-01-30,AWILCO,Awilco LNG,kr,4.3,0.6,
2025-01-30,BWLP,BW LPG,kr,132.7,0.74,6.2
2025-01-30,DHT,DHT Holdings,$,11.2,1.13,8.3
2025-01-30,DIS,d'Amico International,€,3.9,0.46,4.9
2025-01-30,ECO,Okeanis Eco Tankers,kr,268.0,0.97,5.8
2025-01-30,FLNG,Flex LNG,kr,291.0,0.95,12.5
2025-01-30,FRO,Frontline,$,16.9,1.02,6.7
2025-01-30,GLNG,Golar LNG,$,39.8,0.96,22.8
2025-01-30,HAFN,Hafnia Ltd.,kr,57.6,0.75,5.3
2025-01-30,HSHP,Himalaya Shipping,$,4.7,0.56,4.1
2025-01-30,INSW,International Seaways,$,37.5,0.66,6.1
2025-01-30,LPG,Dorian LPG,$,24.6,0.74,6.4
2025-01-30,ODFB,Odfjell SE,kr,123.4,0.65,3.6
2025-01-30,SBLK,Star Bulk Carriers,$,15.3,0.57,5.5
2025-01-30,SNI,Stolt-Nielsen,kr,313.0,0.58,4.1
2025-01-30,STNG,Scorpio Tankers,$,47.8,0.63,6.1
2025-01-30,TNK,Teekay Tankers,$,41.0,0.64,4.6
2025-01-30,TRMD,TORM,kr,139.0,0.86,4.6
2025-01-31,AWILCO,Awilco LNG,kr,4.2,0.6,
2025-01-31,BWLP,BW LPG,kr,143.8,0.76,6.5
2025-01-31,DHT,DHT Holdings,$,11.5,1.17,8.6
2025-01-31,DIS,d'Amico International,€,4.0,0.47,5.0
2025-01-31,ECO,Okeanis Eco Tankers,kr,271.0,0.98,5.9
2025-01-31,FLNG,Flex LNG,kr,293.0,0.96,12.6
2025-01-31,FRO,Frontline,$,17.5,1.05,6.9
2025-01-31,GLNG,Golar LNG,$,40.6,0.98,25.0
2025-01-31,HAFN,Hafnia Ltd.,kr,58.9,0.77,5.4
2025-01-31,HSHP,Himalaya Shipping,$,4.7,0.58,4.2
2025-01-31,INSW,International Seaways,$,39.0,0.69,6.3
2025-01-31,LPG,Dorian LPG,$,25.4,0.76,6.6
2025-01-31,ODFB,Odfjell SE,kr,119.2,0.62,3.5
2025-01-31,SBLK,Star Bulk Carriers,$,15.6,0.58,5.6
2025-01-31,SNI,Stolt-Nielsen,kr,298.0,0.55,3.9
2025-01-31,STNG,Scorpio Tankers,$,47.9,0.63,6.1
2025-01-31,TNK,Teekay Tankers,$,42.4,0.66,4.8
2025-01-31,TRMD,TORM,kr,142.0,0.87,4.6
2025-02-03,AWILCO,Awilco LNG,kr,4.3,0.6,
2025-02-03,BWLP,BW LPG,kr,143.7,0.73,6.4
2025-02-03,DHT,DHT Holdings,$,11.3,1.15,8.4
2025-02-03,DIS,d'Amico International,€,4.0,0.47,5.0
2025-02-03,ECO,Okeanis Eco Tankers,kr,275.0,0.99,5.9
2025-02-03,FLNG,Flex LNG,kr,290.0,0.95,12.3
2025-02-03,FRO,Frontline,$,17.3,1.07,6.7
2025-02-03,GLNG,Golar LNG,$,40.8,0.98,23.2
2025-02-03,HAFN,Hafnia Ltd.,kr,59.9,0.78,5.5
2025-02-03,HSHP,Himalaya Shipping,$,4.8,0.58,4.4
2025-02-03,INSW,International Seaways,$,39.0,0.69,6.3
2025-02-03,LPG,Dorian LPG,$,24.0,0.73,6.2
2025-02-03,ODFB,Odfjell SE,kr,118.4,0.62,3.5
2025-02-03,SBLK,Star Bulk Carriers,$,15.4,0.57,5.5
2025-02-03,SNI,Stolt-Nielsen,kr,293.0,0.54,3.8
2025-02-03,STNG,Scorpio Tankers,$,47.6,0.63,6.0
2025-02-03,TNK,Teekay Tankers,$,41.9,0.65,4.7
2025-02-03,TRMD,TORM,kr,143.0,0.88,4.6
2025-02-04,AWILCO,Awilco LNG,kr,4.2,0.58,
2025-02-04,BWLP,BW LPG,kr,141.3,0.73,6.4
2025-02-04,DHT,DHT Holdings,$,11.5,1.16,8.9
2025-02-04,DIS,d'Amico International,€,4.0,0.47,5.1
2025-02-04,ECO,Okeanis Eco Tankers,kr,278.0,1.0,6.0
2025-02-04,FLNG,Flex LNG,kr,290.0,0.94,10.7
2025-02-04,FRO,Frontline,$,17.6,1.06,6.8
2025-02-04,GLNG,Golar LNG,$,41.7,1.0,25.5
2025-02-04,HAFN,Hafnia Ltd.,kr,60.1,0.78,5.5
2025-02-04,HSHP,Himalaya Shipping,$,4.6,0.57,4.3
2025-02-04,INSW,International Seaways,$,39.0,0.69,6.3
2025-02-04,LPG,Dorian LPG,$,24.0,0.73,6.3
2025-02-04,ODFB,Odfjell SE,kr,116.6,0.61,3.4
2025-02-04,SBLK,Star Bulk Carriers,$,15.2,0.56,5.5
2025-02-04,SNI,Stolt-Nielsen,kr,286.0,0.51,4.1
2025-02-04,STNG,Scorpio Tankers,$,48.0,0.63,6.1
2025-02-04,TNK,Teekay Tankers,$,42.1,0.66,4.7
2025-02-04,TRMD,TORM,kr,144.0,0.88,4.7
2025-02-05,AWILCO,Awilco LNG,kr,3.8,0.58,
2025-02-05,BWLP,BW LPG,kr,146.1,0.73,6.6
2025-02-05,DHT,DHT Holdings,$,11.9,1.16,9.2
2025-02-05,DIS,d'Amico International,€,4.1,0.48,5.2
2025-02-05,ECO,Okeanis Eco Tankers,kr,289.0,1.0,6.3
2025-02-05,FLNG,Flex LNG,kr,288.0,0.94,11.0
2025-02-05,FRO,Frontline,$,18.9,1.06,7.4
2025-02-05,GLNG,Golar LNG,$,42.7,1.0,26.1
2025-02-05,HAFN,Hafnia Ltd.,kr,62.3,0.78,5.8
2025-02-05,HSHP,Himalaya Shipping,$,4.9,0.57,4.5
2025-02-05,INSW,International Seaways,$,40.9,0.69,6.8
2025-02-05,LPG,Dorian LPG,$,25.0,0.73,6.3
2025-02-05,ODFB,Odfjell SE,kr,121.2,0.61,3.6
2025-02-05,SBLK,Star Bulk Carriers,$,15.7,0.58,5.9
2025-02-05,SNI,Stolt-Nielsen,kr,291.0,0.52,4.2
2025-02-05,STNG,Scorpio Tankers,$,50.1,0.63,6.5
2025-02-05,TNK,Teekay Tankers,$,44.1,0.66,4.9
2025-02-05,TRMD,TORM,kr,151.0,0.88,4.9
2025-02-06,AWILCO,Awilco LNG,kr,3.7,0.52,
2025-02-06,BWLP,BW LPG,kr,147.5,0.76,6.6
2025-02-06,DHT,DHT Holdings,$,11.8,1.13,7.3
2025-02-06,DIS,d'Amico International,€,4.0,0.47,5.1
2025-02-06,ECO,Okeanis Eco Tankers,kr,287.0,1.05,6.2
2025-02-06,FLNG,Flex LNG,kr,287.0,0.94,11.3
2025-02-06,FRO,Frontline,$,18.5,1.11,7.2
2025-02-06,GLNG,Golar LNG,$,43.0,1.03,26.3
2025-02-06,HAFN,Hafnia Ltd.,kr,60.8,0.8,5.6
2025-02-06,HSHP,Himalaya Shipping,$,4.8,0.59,4.4
2025-02-06,INSW,International Seaways,$,40.7,0.72,6.8
2025-02-06,LPG,Dorian LPG,$,24.9,0.76,6.3
2025-02-06,ODFB,Odfjell SE,kr,119.8,0.63,3.6
2025-02-06,SBLK,Star Bulk Carriers,$,15.6,0.58,6.2
2025-02-06,SNI,Stolt-Nielsen,kr,280.0,0.5,4.1
2025-02-06,STNG,Scorpio Tankers,$,49.6,0.66,6.4
2025-02-06,TNK,Teekay Tankers,$,43.7,0.68,4.9
2025-02-06,TRMD,TORM,kr,149.0,0.91,4.8
2025-02-07,AWILCO,Awilco LNG,kr,3.5,0.5,
2025-02-07,BWLP,BW LPG,kr,145.0,0.72,6.6
2025-02-07,DHT,DHT Holdings,$,11.5,1.13,7.1
2025-02-07,DIS,d'Amico International,€,4.0,0.47,5.1
2025-02-07,ECO,Okeanis Eco Tankers,kr,279.0,1.02,6.1
2025-02-07,FLNG,Flex LNG,kr,281.0,0.92,11.1
2025-02-07,FRO,Frontline,$,17.9,1.08,6.9
2025-02-07,GLNG,Golar LNG,$,40.8,0.98,24.9
2025-02-07,HAFN,Hafnia Ltd.,kr,59.6,0.78,5.6
2025-02-07,HSHP,Himalaya Shipping,$,4.8,0.58,4.4
2025-02-07,INSW,International Seaways,$,39.7,0.7,6.6
2025-02-07,LPG,Dorian LPG,$,23.5,0.72,5.9
2025-02-07,ODFB,Odfjell SE,kr,119.4,0.64,3.7
2025-02-07,SBLK,Star Bulk Carriers,$,15.4,0.57,6.1
2025-02-07,SNI,Stolt-Nielsen,kr,283.0,0.5,4.1
2025-02-07,STNG,Scorpio Tankers,$,48.6,0.64,6.4
2025-02-07,TNK,Teekay Tankers,$,42.4,0.66,4.8
2025-02-07,TRMD,TORM,kr,148.0,0.9,4.8
2025-02-10,AWILCO,Awilco LNG,kr,3.4,0.49,
2025-02-10,BWLP,BW LPG,kr,145.1,0.72,6.5
2025-02-10,DHT,DHT Holdings,$,11.4,1.11,7.3
2025-02-10,DIS,d'Amico International,€,4.0,0.47,5.1
2025-02-10,ECO,Okeanis Eco Tankers,kr,280.0,1.02,6.1
2025-02-10,FLNG,Flex LNG,kr,283.0,0.92,11.1
2025-02-10,FRO,Frontline,$,17.8,1.09,6.9
2025-02-10,GLNG,Golar LNG,$,40.7,0.98,24.9
2025-02-10,HAFN,Hafnia Ltd.,kr,60.0,0.79,5.6
2025-02-10,HSHP,Himalaya Shipping,$,4.7,0.57,4.3
2025-02-10,INSW,International Seaways,$,39.3,0.7,6.6
2025-02-10,LPG,Dorian LPG,$,23.4,0.72,5.9
2025-02-10,ODFB,Odfjell SE,kr,116.4,0.62,3.8
2025-02-10,SBLK,Star Bulk Carriers,$,15.4,0.57,6.1
2025-02-10,SNI,Stolt-Nielsen,kr,281.0,0.51,4.1
2025-02-10,STNG,Scorpio Tankers,$,47.1,0.62,6.2
2025-02-10,TNK,Teekay Tankers,$,41.7,0.65,4.7
2025-02-10,TRMD,TORM,kr,148.0,0.9,4.8
2025-02-11,AWILCO,Awilco LNG,kr,3.5,0.5,
2025-02-11,BWLP,BW LPG,kr,142.6,0.73,6.4
2025-02-11,DHT,DHT Holdings,$,11.3,1.1,7.3
2025-02-11,DIS,d'Amico International,€,4.0,0.46,5.4
2025-02-11,ECO,Okeanis Eco Tankers,kr,272.0,0.99,6.1
2025-02-11,FLNG,Flex LNG,kr,278.0,0.91,11.0
2025-02-11,FRO,Frontline,$,17.8,1.05,7.1
2025-02-11,GLNG,Golar LNG,$,41.3,0.99,25.4
2025-02-11,HAFN,Hafnia Ltd.,kr,59.0,0.78,5.6
2025-02-11,HSHP,Himalaya Shipping,$,4.8,0.56,4.4
2025-02-11,INSW,International Seaways,$,39.6,0.7,6.9
2025-02-11,LPG,Dorian LPG,$,23.8,0.73,6.0
2025-02-11,ODFB,Odfjell SE,kr,112.4,0.6,3.8
2025-02-11,SBLK,Star Bulk Carriers,$,15.7,0.58,6.2
2025-02-11,SNI,Stolt-Nielsen,kr,273.0,0.49,4.0
2025-02-11,STNG,Scorpio Tankers,$,48.1,0.64,6.5
2025-02-11,TNK,Teekay Tankers,$,42.2,0.66,4.9
2025-02-11,TRMD,TORM,kr,144.0,0.88,4.8
2025-02-12,AWILCO,Awilco LNG,kr,3.7,0.53,
2025-02-12,BWLP,BW LPG,kr,145.2,0.72,6.6
2025-02-12,DHT,DHT Holdings,$,11.1,1.08,7.0
2025-02-12,DIS,d'Amico International,€,4.0,0.47,5.8
2025-02-12,ECO,Okeanis Eco Tankers,kr,273.0,0.99,6.2
2025-02-12,FLNG,Flex LNG,kr,281.0,0.92,11.1
2025-02-12,FRO,Frontline,$,17.4,1.06,7.2
2025-02-12,GLNG,Golar LNG,$,40.4,0.97,24.8
2025-02-12,HAFN,Hafnia Ltd.,kr,60.6,0.8,6.0
2025-02-12,HSHP,Himalaya Shipping,$,4.8,0.59,4.4
2025-02-12,INSW,International Seaways,$,39.8,0.7,7.0
2025-02-12,LPG,Dorian LPG,$,23.6,0.72,6.0
2025-02-12,ODFB,Odfjell SE,kr,115.8,0.62,3.9
2025-02-12,SBLK,Star Bulk Carriers,$,15.6,0.58,6.2
2025-02-12,SNI,Stolt-Nielsen,kr,276.0,0.5,4.0
2025-02-12,STNG,Scorpio Tankers,$,48.2,0.64,6.7
2025-02-12,TNK,Teekay Tankers,$,42.3,0.66,5.2
2025-02-12,TRMD,TORM,kr,149.0,0.92,5.2
2025-02-13,AWILCO,Awilco LNG,kr,3.6,0.52,
2025-02-13,BWLP,BW LPG,kr,146.6,0.7,6.6
2025-02-13,DHT,DHT Holdings,$,11.3,1.1,7.1
2025-02-13,DIS,d'Amico International,€,4.0,0.47,5.9
2025-02-13,ECO,Okeanis Eco Tankers,kr,277.0,1.0,6.2
2025-02-13,FLNG,Flex LNG,kr,281.0,0.92,11.1
2025-02-13,FRO,Frontline,$,17.7,1.09,7.3
2025-02-13,GLNG,Golar LNG,$,40.3,0.97,24.8
2025-02-13,HAFN,Hafnia Ltd.,kr,60.8,0.8,6.1
2025-02-13,HSHP,Himalaya Shipping,$,4.8,0.59,5.0
2025-02-13,INSW,International Seaways,$,40.3,0.71,7.0
2025-02-13,LPG,Dorian LPG,$,23.1,0.7,5.8
2025-02-13,ODFB,Odfjell SE,kr,103.8,0.56,3.8
2025-02-13,SBLK,Star Bulk Carriers,$,15.7,0.58,7.0
2025-02-13,SNI,Stolt-Nielsen,kr,275.0,0.5,4.0
2025-02-13,STNG,Scorpio Tankers,$,47.9,0.63,6.5
2025-02-13,TNK,Teekay Tankers,$,42.0,0.66,5.2
2025-02-13,TRMD,TORM,kr,148.0,0.91,5.2
2025-02-14,AWILCO,Awilco LNG,kr,3.8,0.52,
2025-02-14,BWLP,BW LPG,kr,144.0,0.7,6.5
2025-02-14,DHT,DHT Holdings,$,11.1,1.1,7.0
2025-02-14,DIS,d'Amico International,€,4.0,0.47,5.8
2025-02-14,ECO,Okeanis Eco Tankers,kr,273.0,1.01,6.2
2025-02-14,FLNG,Flex LNG,kr,279.0,0.92,11.1
2025-02-14,FRO,Frontline,$,17.3,1.09,7.1
2025-02-14,GLNG,Golar LNG,$,41.0,0.97,25.2
2025-02-14,HAFN,Hafnia Ltd.,kr,59.5,0.8,6.1
2025-02-14,HSHP,Himalaya Shipping,$,4.9,0.59,5.2
2025-02-14,INSW,International Seaways,$,39.0,0.71,6.8
2025-02-14,LPG,Dorian LPG,$,22.8,0.7,5.6
2025-02-14,ODFB,Odfjell SE,kr,103.2,0.56,3.8
2025-02-14,SBLK,Star Bulk Carriers,$,16.0,0.59,7.1
2025-02-14,SNI,Stolt-Nielsen,kr,274.0,0.5,4.0
2025-02-14,STNG,Scorpio Tankers,$,44.7,0.64,5.9
2025-02-14,TNK,Teekay Tankers,$,40.9,0.67,5.0
2025-02-14,TRMD,TORM,kr,143.0,0.91,5.0
2025-02-17,AWILCO,Awilco LNG,kr,3.7,0.54,
2025-02-17,BWLP,BW LPG,kr,141.0,0.69,6.7
2025-02-17,DHT,DHT Holdings,$,11.2,1.09,7.1
2025-02-17,DIS,d'Amico International,€,3.9,0.46,5.7
2025-02-17,ECO,Okeanis Eco Tankers,kr,272.0,1.0,6.2
2025-02-17,FLNG,Flex LNG,kr,277.0,0.92,11.1
2025-02-17,FRO,Frontline,$,17.7,1.08,7.3
2025-02-17,GLNG,Golar LNG,$,40.7,0.98,25.0
2025-02-17,HAFN,Hafnia Ltd.,kr,57.9,0.78,5.9
2025-02-17,HSHP,Himalaya Shipping,$,5.0,0.6,5.2
2025-02-17,INSW,International Seaways,$,38.2,0.69,6.7
2025-02-17,LPG,Dorian LPG,$,22.6,0.69,5.6
2025-02-17,ODFB,Odfjell SE,kr,103.6,0.55,3.7
2025-02-17,SBLK,Star Bulk Carriers,$,16.1,0.6,7.1
2025-02-17,SNI,Stolt-Nielsen,kr,271.0,0.49,4.0
2025-02-17,STNG,Scorpio Tankers,$,44.1,0.59,6.0
2025-02-17,TNK,Teekay Tankers,$,40.4,0.65,5.0
2025-02-17,TRMD,TORM,kr,138.0,0.89,4.8
2025-02-18,AWILCO,Awilco LNG,kr,3.8,0.55,
2025-02-18,BWLP,BW LPG,kr,137.9,0.69,6.5
2025-02-18,DHT,DHT Holdings,$,11.2,1.09,7.1
2025-02-18,DIS,d'Amico International,€,3.9,0.47,5.8
2025-02-18,ECO,Okeanis Eco Tankers,kr,265.0,0.98,6.0
2025-02-18,FLNG,Flex LNG,kr,270.0,0.89,10.8
2025-02-18,FRO,Frontline,$,17.7,1.07,7.3
2025-02-18,GLNG,Golar LNG,$,40.7,0.98,25.0
2025-02-18,HAFN,Hafnia Ltd.,kr,55.1,0.73,5.6
2025-02-18,HSHP,Himalaya Shipping,$,5.0,0.61,6.0
2025-02-18,INSW,International Seaways,$,38.2,0.68,6.7
2025-02-18,LPG,Dorian LPG,$,22.6,0.69,5.6
2025-02-18,ODFB,Odfjell SE,kr,101.2,0.54,3.7
2025-02-18,SBLK,Star Bulk Carriers,$,16.1,0.6,7.1
2025-02-18,SNI,Stolt-Nielsen,kr,267.0,0.48,3.8
2025-02-18,STNG,Scorpio Tankers,$,44.1,0.59,6.0
2025-02-18,TNK,Teekay Tankers,$,40.4,0.64,5.0
2025-02-18,TRMD,TORM,kr,139.0,0.86,4.9
2025-02-19,AWILCO,Awilco LNG,kr,3.5,0.55,
2025-02-19,BWLP,BW LPG,kr,144.0,0.69,6.8
2025-02-19,DHT,DHT Holdings,$,11.0,1.09,7.0
2025-02-19,DIS,d'Amico International,€,4.0,0.47,5.8
2025-02-19,ECO,Okeanis Eco Tankers,kr,274.0,0.98,6.4
2025-02-19,FLNG,Flex LNG,kr,270.0,0.89,11.1
2025-02-19,FRO,Frontline,$,17.6,1.07,7.3
2025-02-19,GLNG,Golar LNG,$,40.8,0.98,25.1
2025-02-19,HAFN,Hafnia Ltd.,kr,57.2,0.73,5.8
2025-02-19,HSHP,Himalaya Shipping,$,5.2,0.61,7.4
2025-02-19,INSW,International Seaways,$,38.6,0.68,6.7
2025-02-19,LPG,Dorian LPG,$,23.0,0.69,5.6
2025-02-19,ODFB,Odfjell SE,kr,100.8,0.54,3.7
2025-02-19,SBLK,Star Bulk Carriers,$,16.4,0.63,4.7
2025-02-19,SNI,Stolt-Nielsen,kr,269.0,0.49,3.8
2025-02-19,STNG,Scorpio Tankers,$,43.8,0.59,6.0
2025-02-19,TNK,Teekay Tankers,$,40.9,0.64,5.0
2025-02-19,TRMD,TORM,kr,139.0,0.86,4.9
2025-02-20,AWILCO,Awilco LNG,kr,3.5,0.51,
2025-02-20,BWLP,BW LPG,kr,145.2,0.69,6.9
2025-02-20,DHT,DHT Holdings,$,11.1,1.08,7.0
2025-02-20,DIS,d'Amico International,€,3.9,0.46,5.7
2025-02-20,ECO,Okeanis Eco Tankers,kr,271.0,1.01,5.1
2025-02-20,FLNG,Flex LNG,kr,263.0,0.87,10.8
2025-02-20,FRO,Frontline,$,17.4,1.09,7.2
2025-02-20,GLNG,Golar LNG,$,40.8,0.98,24.6
2025-02-20,HAFN,Hafnia Ltd.,kr,57.1,0.78,5.8
2025-02-20,HSHP,Himalaya Shipping,$,5.3,0.66,7.4
2025-02-20,INSW,International Seaways,$,38.4,0.68,6.7
2025-02-20,LPG,Dorian LPG,$,22.8,0.69,5.6
2025-02-20,ODFB,Odfjell SE,kr,101.0,0.54,3.7
2025-02-20,SBLK,Star Bulk Carriers,$,15.0,0.57,4.3
2025-02-20,SNI,Stolt-Nielsen,kr,270.0,0.49,3.9
2025-02-20,STNG,Scorpio Tankers,$,42.9,0.57,5.9
2025-02-20,TNK,Teekay Tankers,$,40.7,0.62,4.7
2025-02-20,TRMD,TORM,kr,140.0,0.87,4.9
2025-02-21,AWILCO,Awilco LNG,kr,3.6,0.52,
2025-02-21,BWLP,BW LPG,kr,139.6,0.69,6.6
2025-02-21,DHT,DHT Holdings,$,11.0,1.07,6.9
2025-02-21,DIS,d'Amico International,€,3.8,0.45,5.6
2025-02-21,ECO,Okeanis Eco Tankers,kr,249.0,0.93,5.1
2025-02-21,FLNG,Flex LNG,kr,260.0,0.86,10.7
2025-02-21,FRO,Frontline,$,16.8,1.03,6.9
2025-02-21,GLNG,Golar LNG,$,40.8,0.98,24.6
2025-02-21,HAFN,Hafnia Ltd.,kr,56.1,0.77,5.7
2025-02-21,HSHP,Himalaya Shipping,$,5.5,0.69,3.6
2025-02-21,INSW,International Seaways,$,37.4,0.66,6.5
2025-02-21,LPG,Dorian LPG,$,22.8,0.69,5.6
2025-02-21,ODFB,Odfjell SE,kr,98.8,0.53,3.6
2025-02-21,SBLK,Star Bulk Carriers,$,16.0,0.61,4.7
2025-02-21,SNI,Stolt-Nielsen,kr,263.0,0.48,3.8
2025-02-21,STNG,Scorpio Tankers,$,42.4,0.57,5.8
2025-02-21,TNK,Teekay Tankers,$,40.3,0.66,5.0
2025-02-21,TRMD,TORM,kr,135.0,0.84,4.8
2025-02-24,AWILCO,Awilco LNG,kr,3.6,0.52,
2025-02-24,BWLP,BW LPG,kr,140.0,0.68,6.6
2025-02-24,DHT,DHT Holdings,$,10.8,1.06,6.8
2025-02-24,DIS,d'Amico International,€,3.8,0.47,5.6
2025-02-24,ECO,Okeanis Eco Tankers,kr,250.0,0.93,5.2
2025-02-24,FLNG,Flex LNG,kr,253.0,0.84,10.4
2025-02-24,FRO,Frontline,$,16.5,1.03,7.1
